id_master,c1,c2,stim,obs,obsc1,obsc2,stimlen,c1len,c2len,nparses,correctParse,ratingcmp,ratingC1,ratingC2,isPlural,nc1_cmp,nc2_cmp,nc1_cmpnoplural,nc2_cmpnoplural,sentiment_stim,sentiment_c1,sentiment_c2,sentimentprobpos_stim,sentimentprobpos_c1,sentimentprobpos_c2,sentimentprobneg_stim,sentimentprobneg_c1,sentimentprobneg_c2,sentimentratioposneg_stim,sentimentratioposneg_c1,sentimentratioposneg_c2,profanity_stim,profanity_c1,profanity_c2,isCommonstim,isCommonC1,isCommonC2,bg_boundary,bgJonesMewhort,bgSUBTLEX,bgFacebook,inSUBTLEX,inBLP,inELP,inJuhaszLaiWoodcock,c1_inELP,c1_inBrysbaert,c1_inWordnet,c1_inMMA,c2_inELP,c2_inBrysbaert,c2_inWordnet,c2_inMMA,LSAc1c2,LSAc1stim,LSAc2stim,stim_SLlg10wf,BLPbncfrequency,BLPbncfrequencymillion,BLPrt,elp_ld_rt,elp_naming_mean_rt,c1c2_snautCos,c1stim_snautCos,c2stim_snautCos,fbusfreq,fbukfreq,valence_stim,valence_c1,valence_c2,concreteness_stim,concreteness_c1,concreteness_c2,Juhasz_tran,st_c1_mean,st_c2_mean,Zipfvalue,c1_SLlg10wf,c2_SLlg10wf,c1_BLPbncfrequency,c1_BLPbncfrequencymillion,c2_BLPbncfrequency,c2_BLPbncfrequencymillion
13521,over,ages,overages,1,112,25,8,4,4,1,yes,,,,1,129,1,87,0,Positive,Positive,Negative,.39635709,.39635709,.36779857,.35563472,.35563472,.3878358,1.1145061,1.1145061,1.0219713,False,False,False,0,1,0,ra,12.8,463769,7696186,1,0,0,0,1,0,1,1,1,0,0,1,.23,,,.60210001,,,,,,,,,,,,,5.7600002,,2.46,,,,,1.893894133472422,4.8291998,2.7543001,132276,1322.76,3667,36.669998
378,barm,aid,barmaid,1,1,1,7,4,3,2,no,18.299999,10.166667,35.299999,0,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.43526137,.35563472,.35563472,.24986398,1.1145061,1.1145061,1.5862914,False,False,False,1,0,1,ma,12.3,675807,9644254,1,1,1,0,0,0,1,0,1,1,1,1,,,.01,1.5563,147,1.47,621.105263157895,1161.82,746.64001,1.00694,.80331099,.926494,45.7,1173.4,4.75,,6.1999998,4.17,2.92,3.1,,3.9059999,3.586,2.848136642911747,,2.8513,15,.15000001,8607,86.07
381,barm,aids,barmaids,1,2,1,8,4,4,2,no,,,,1,0,0,0,0,Positive,Positive,Neutral,.39635709,.39635709,.37514308,.35563472,.35563472,.21176049,1.1145061,1.1145061,1.8717235,False,False,False,0,0,0,ma,12.3,675807,9644254,1,1,0,0,0,0,1,0,1,1,0,1,,,0,.77819997,13,.13,701.702702702703,,,1.0134701,,,9.1,214,4.75,,3.45,,2.92,3.44,,,,2.069985392528103,,1.7404,15,.15000001,3227,32.27
4930,lugs,ail,lugsail,1,1,2,7,4,3,2,no,,,,0,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,1,0,1,sa,12.1,357706,5506048,0,0,0,0,0,0,0,1,1,0,1,1,,,,,,,,,,,,.96276498,,,,4.5999999,,3.67,,2.36,,,,,1.1461,1.0792,22,.22,68,.68000001
3241,gaffs,ail,gaffsail,1,1,8,8,5,3,2,no,,,,0,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,0,1,sa,12.1,357706,5506048,0,0,0,0,0,0,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,2.36,,,,,,1.0792,10,.1,68,.68000001
8114,tops,ail,topsail,1,1,10,7,4,3,2,no,23.344828,57.586208,12,0,0,0,0,0,Positive,Neutral,Positive,.39635709,.29440311,.39635709,.35563472,.30029753,.35563472,1.1145061,1.3198813,1.1145061,False,False,False,1,1,1,sa,12.1,357706,5506048,1,1,1,0,1,1,0,1,1,0,1,1,,.07,,.90310001,9,.090000004,641.611111111111,815.42,676.64001,.93488097,.92169797,.91335499,8.199999999999999,.8,,5.8000002,,4.5,3.83,2.36,,3.677,3.3440001,2.194924129136403,2.5752001,1.0792,1004,10.04,68,.68000001
13963,pent,ail,pentail,1,2,13,7,4,3,2,no,,,,0,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,1,1,ta,12.5,615918,8951365,0,0,0,0,0,0,0,1,1,0,1,1,,,,,,,,,,.94566703,,,,,,,,,1.9,2.36,,,,,1.0414,1.0792,,,68,.68000001
13784,paras,ail,parasail,1,1,4,8,5,3,2,no,,,,0,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,0,1,sa,12.1,357706,5506048,0,0,0,0,0,0,0,1,1,0,1,1,,,,,,,,,,,,1.02415,,,,,,4.37,,2.36,,,,,.47710001,1.0792,95,.94999999,68,.68000001
7442,stays,ail,staysail,1,1,6,8,5,3,2,no,,,,0,0,0,0,0,Positive,Negative,Positive,.39635709,.37443534,.39635709,.35563472,.39421934,.35563472,1.1145061,1.0054227,1.1145061,False,False,False,0,1,1,sa,12.1,357706,5506048,1,0,0,0,1,0,1,1,1,0,1,1,,-.02,,.47710001,,,,,,.96158302,.87914002,.90660602,,,,6.25,,3.25,2.86,2.36,,,,1.768955396864122,2.9902999,1.0792,952,9.5200005,68,.68000001
3963,heads,ail,headsail,1,5,11,8,5,3,2,no,,,,0,2,0,1,0,Positive,Neutral,Positive,.39635709,.29327372,.39635709,.35563472,.27904478,.35563472,1.1145061,1.4204068,1.1145061,False,False,False,0,1,1,sa,12.1,357706,5506048,1,0,0,0,1,1,0,1,1,0,1,1,,,,.301,,,,,,.95281601,.73593301,.90498799,,,,5.75,,4.4,4.63,2.36,,,,1.592864137808441,3.3381,1.0792,5544,55.439999,68,.68000001
16165,triplet,ail,tripletail,1,1,3,10,7,3,2,no,,,,0,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,1,1,ta,12.5,615918,8951365,0,0,0,0,1,1,1,1,1,0,1,1,,,,,,,,,,.96148998,,,,,,,,2.67,4.36,2.36,,,,,.47710001,1.0792,58,.57999998,68,.68000001
4993,mains,ail,mainsail,1,2,1,8,5,3,2,no,12.344828,46.482758,14.517241,0,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,1,0,1,sa,12.1,357706,5506048,1,1,1,0,1,0,0,1,1,0,1,1,,0,,1.3617001,42,.41999999,990,1085.94,783.12,.918221,.890764,.90992701,,,,,,4.61,3.24,2.36,,3.5,3.8329999,2.653561978162053,1.1138999,1.0792,912,9.1199999,68,.68000001
14139,pint,ail,pintail,2,2,9,7,4,3,2,no,,,,0,0,0,0,0,Positive,Positive,Positive,.39635709,.60818899,.39635709,.35563472,.18704222,.35563472,1.1145061,2.1190782,1.1145061,False,False,False,0,1,1,ta,12.5,615918,8951365,0,0,0,0,1,1,1,1,1,0,1,1,,-.01,,,,,,,,.92915499,.87270403,.881199,,,,5.7199998,,4,4.43,2.36,,,,,2.2253001,1.0792,1235,12.35,68,.68000001
13786,paras,ailing,parasailing,2,2,1,11,5,6,2,no,,,,0,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,0,1,sa,12.1,357706,5506048,1,0,0,0,0,0,0,1,1,1,0,1,,,,.84509999,,,,,,,,,,,,,2.95,,,2.81,,,,2.136932182158717,.47710001,1.4313999,95,.94999999,261,2.6099999
4933,lugs,ails,lugsails,1,2,3,8,4,4,2,no,,,,1,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,0,0,sa,12.1,357706,5506048,0,0,0,0,0,0,0,1,0,0,0,1,.1,,,,,,,,,,,,,,,4.5999999,,,,,,,,,1.1461,1.6021,22,.22,16,.16
12518,mains,ails,mainsails,1,1,4,9,5,4,2,no,,,,1,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,0,0,sa,12.1,357706,5506048,1,0,0,0,1,0,0,1,0,0,0,1,.02,0,.06,.47710001,,,,,,,,,,,,,,,3.24,,,,,1.768955396864122,1.1138999,1.6021,912,9.1199999,16,.16
8116,tops,ails,topsails,2,5,2,8,4,4,2,no,,,,1,0,0,0,0,Positive,Neutral,Positive,.39635709,.29440311,.39635709,.35563472,.30029753,.35563472,1.1145061,1.3198813,1.1145061,False,False,False,0,1,0,sa,12.1,357706,5506048,1,0,0,0,1,1,0,1,0,0,0,1,-.05,,,.90310001,,,,,,,,,,,,5.8000002,,,3.83,,,,,2.194924129136403,2.5752001,1.6021,1004,10.04,16,.16
12830,mid,air,midair,1,7,2,6,3,3,1,yes,83.785713,76.85714,87.89286,0,32,1,23,1,Positive,Neutral,Neutral,.39635709,.37953147,.24334197,.35563472,.1992123,.29287541,1.1145061,1.9896216,1.35333,False,False,False,1,1,1,da,11.6,291867,9356116,1,1,1,0,0,1,0,1,1,1,1,1,.1,.1,.15,1.5563,8,.079999998,717.625,836.71,787.69,.85734302,.85867798,.70607001,78.59999999999999,38.2,5,5.0900002,6.71,3.32,2.69,4.11,,,,2.848136642911747,1.8128999,3.8506999,1495,14.95,19076,190.75999
14863,rep,airman,repairman,2,19,1,9,3,6,2,no,,,,0,0,0,0,0,Positive,Negative,Positive,.39635709,.28747514,.39635709,.35563472,.469616,.35563472,1.1145061,.84400254,1.1145061,False,False,False,1,1,1,pa,12,264440,5191164,1,0,0,0,1,1,1,1,0,0,1,1,0,.01,-.04,1.7404,,,,,,.95576698,.87995201,.73038203,,,5,5,,4.45,2.87,4.25,,,,3.032196831638704,2.4216001,1.4914,248,2.48,104,1.04
14864,rep,airmen,repairmen,2,20,1,9,3,6,2,no,,,,0,0,0,0,0,Positive,Negative,Positive,.39635709,.28747514,.39635709,.35563472,.469616,.35563472,1.1145061,.84400254,1.1145061,False,False,False,0,1,0,pa,12,264440,5191164,1,0,1,0,1,1,1,1,1,0,0,1,.02,,,.90310001,,,,741.38,681.92999,,,,59.4,18.7,5,5,,,2.87,,,,,2.194924129136403,2.4216001,1.5441,248,2.48,163,1.63
8624,wholes,ale,wholesale,2,2,1,9,6,3,2,no,20.103449,45.206898,8.4137936,0,0,0,0,0,Positive,Positive,Positive,.37128425,.39635709,.43785292,.28215739,.35563472,.23234001,1.3158764,1.0440044,1.5980211,False,False,False,1,0,1,sa,12.1,357706,5506048,1,1,1,1,1,0,0,1,1,1,1,1,-.02,.02,.01,1.9345,720,7.1999998,617.763157894737,655.3099999999999,654.89001,,,.95524299,1339.3,889,6.3299999,,5.75,3.07,,4.65,3.47,3.7420001,4.8000002,3.226332593388028,,2.3074999,65,.64999998,663,6.6300001
8626,wholes,ales,wholesales,1,1,4,10,6,4,2,no,,,,1,0,0,0,0,Positive,Positive,Positive,.39635709,.39635709,.3861607,.35563472,.35563472,.34877649,1.1145061,1.1145061,1.1364214,False,False,False,0,0,0,sa,12.1,357706,5506048,1,0,0,0,1,0,0,1,0,0,0,1,.02,,,.301,,,,,,,,,,,6.3299999,,5.75,,,,,,,1.592864137808441,,.77819997,65,.64999998,108,1.08
1345,catch,all,catchall,1,3,1,8,5,3,1,yes,51.42857,54.857143,55.619049,0,7,5,5,5,Positive,Positive,Positive,.39635709,.59249574,.39635709,.35563472,.15683667,.35563472,1.1145061,2.5271964,1.1145061,False,False,False,1,1,1,ha,13.1,2267314,28309315,0,0,0,0,1,0,1,1,1,0,0,1,.44,.01,.1,,,,,,,.64391899,.964948,.862073,,,,5.8499999,,2.35,4.11,2.27,,,,,3.8396001,5.4204001,5120,51.200001,262447,2624.47
1315,carry,all,carryall,1,1,2,8,5,3,1,yes,66.678574,78.464287,64.89286,0,3,5,2,5,Positive,Positive,Positive,.39635709,.38527048,.39635709,.35563472,.33293825,.35563472,1.1145061,1.1904823,1.1145061,False,False,False,1,1,1,ya,9.16,21801,187745,1,0,1,1,1,0,1,1,1,0,0,1,.44,.04,.09,.699,,,,829.53,796.12,.64115399,.75449997,.90421098,,,,5.8800001,,3.77,4.04,2.27,4.6199999,3.484,2.6559999,1.990804146480479,3.5265999,5.4204001,10114,101.14,262447,2624.47
1911,cover,all,coverall,1,4,7,8,5,3,1,yes,77,88.310349,78.413795,0,1,5,1,5,Positive,Negative,Positive,.39635709,.24407476,.39635709,.35563472,.46591705,.35563472,1.1145061,.85070312,1.1145061,False,False,False,1,1,1,ra,12.8,463769,7696186,1,0,1,0,1,0,1,1,1,0,0,1,.37,.09,.06,.60210001,,,,877.83,731.60999,.666453,.76927298,.780855,58.5,8.5,,5.4499998,,4.36,4.23,2.27,,3.645,2.9030001,1.893894133472422,3.6821001,5.4204001,11118,111.18,262447,2624.47
4151,hold,all,holdall,1,6,5,7,4,3,1,yes,48.400002,62.360001,65.32,0,6,5,4,5,Positive,Negative,Positive,.39635709,.22724129,.39635709,.35563472,.53807795,.35563472,1.1145061,.73661649,1.1145061,False,False,False,1,1,1,da,11.6,291867,9356116,1,1,0,0,1,0,1,1,1,0,0,1,.51,,,.301,99,.99000001,763.7,,,.62657303,.798765,.81674802,,,,6.2399998,,1.46,3.68,2.27,,,,1.592864137808441,4.3477998,5.4204001,13600,136,262447,2624.47
13522,over,all,overall,1,99,3,7,4,3,1,yes,,,,0,129,5,87,5,Positive,Positive,Positive,.35548827,.39635709,.39635709,.31097022,.35563472,.35563472,1.1431586,.99958819,.99958819,False,False,False,1,1,1,ra,12.8,463769,7696186,1,0,1,0,1,0,1,1,1,0,0,1,.77,.22,.27,2.2175,,,,661.51,577.53998,.38828599,.90003097,.86792302,11316.1,8830.9,5,,,1.76,2.46,2.27,,,,3.509318086358366,4.8291998,5.4204001,132276,1322.76,262447,2624.47
6992,sing,along,singalong,1,1,2,9,4,5,1,yes,91.533333,92.633331,89.533333,0,3,2,2,2,Positive,Positive,Positive,.39635709,.57051998,.38769189,.35563472,.18087223,.23528372,1.1145061,2.191365,1.6845921,False,False,False,1,1,1,ga,11.4,160183,2951302,0,0,0,0,1,0,0,1,1,0,0,1,.18,,,,,,,,,.643125,,,,,,7.5500002,,,4.34,2.14,,,,,3.6970999,3.9698999,2153,21.530001,19335,193.35001
7802,tag,along,tagalong,1,1,1,8,3,5,1,yes,69.071426,51.142857,79.10714,0,1,2,1,2,Positive,Neutral,Positive,.39635709,.36823106,.38769189,.35563472,.22188395,.23528372,1.1145061,1.7863261,1.6845921,False,False,False,0,1,1,ga,11.4,160183,2951302,1,0,0,0,1,1,1,1,1,0,0,1,.16,,,.699,,,,,,.72763902,.74331099,.72947001,,,,4.79,,3.38,4.25,2.14,,,,1.990804146480479,2.8506,3.9698999,662,6.6199999,19335,193.35001
2779,fired,amp,firedamp,2,2,2,8,5,3,2,no,,,,0,0,0,0,0,Positive,Negative,Negative,.39635709,.42122617,.40961722,.35563472,.43884799,.41183415,1.1145061,.90317625,.96241921,False,False,False,1,1,1,da,11.6,291867,9356116,0,0,0,0,1,0,0,1,1,1,1,1,.01,,,,,,,,,.87523699,.76184303,.93134701,,,,4.1999998,5.6799998,4.14,2.48,3.59,,,,,3.4997001,1.9730999,2012,20.120001,679,6.79
1524,choked,amp,chokedamp,2,1,1,9,6,3,2,no,,,,0,0,0,0,0,Positive,Negative,Negative,.39635709,.35191554,.40961722,.35563472,.4430286,.41183415,1.1145061,.8946535,.96241921,False,False,False,0,1,1,da,11.6,291867,9356116,0,0,0,0,1,0,0,1,1,1,1,1,0,,,,,,,,,,,.93983197,,,,2.4200001,5.6799998,3.18,,3.59,,,,,2.2455001,1.9730999,462,4.6199999,679,6.79
3533,greens,and,greensand,2,4,5,9,6,3,2,no,,,,0,1,0,1,0,Positive,Positive,Positive,.39635709,.52048647,.39635709,.35563472,.19890024,.35563472,1.1145061,1.9927431,1.1145061,False,False,False,0,1,1,sa,12.1,357706,5506048,0,0,0,0,1,1,1,1,1,0,0,1,.27,,,,,,,,,.87167603,.867962,.95024502,,,,6.29,,4.08,4.1,1.52,,,,,2.0414,5.8343,876,8.7600002,2682878,26828.779
13523,over,anxiety,overanxiety,1,16,1,11,4,7,1,yes,,,,0,129,1,87,1,Positive,Positive,Positive,.39635709,.39635709,.41018677,.35563472,.35563472,.29687405,1.1145061,1.1145061,1.3351018,False,False,False,0,1,1,ra,12.8,463769,7696186,0,0,0,0,1,0,1,1,1,1,1,1,.14,0,.29,,,,,,,.820319,,,,,,,2.4000001,,2.46,2.21,,,,,4.8291998,2.5390999,132276,1322.76,,
5086,may,apple,mayapple,1,2,2,8,3,5,1,yes,35.799999,37.916668,73.75,0,9,4,6,4,Positive,Positive,Positive,.39635709,.36135036,.48943365,.35563472,.34749272,.33423391,1.1145061,1.1406199,1.1858674,False,False,False,0,1,1,ya,9.16,21801,187745,0,0,0,0,1,0,1,1,1,1,1,1,.15,,,,,,,,,.85124302,,,,,,5.3499999,6.6199999,,3,5,,,,,4.4162998,3.0820999,128513,1285.13,2654,26.540001
308,bake,apple,bakeapple,1,4,4,9,4,5,1,yes,66.541664,69.416664,79.25,0,4,4,3,4,Positive,Neutral,Positive,.39635709,.30845627,.48943365,.35563472,.17790726,.33423391,1.1145061,2.227886,1.1858674,False,False,False,0,1,1,ea,12.8,1275983,22413428,0,0,0,0,1,0,0,1,1,1,1,1,.18,,,,,,,,,.78542399,,,,,,7.1999998,6.6199999,,4.21,5,,,,,2.5105,3.0820999,502,5.02,2654,26.540001
1959,crab,apple,crabapple,1,2,3,9,4,5,1,yes,56.241379,9.6551723,94.793106,0,3,4,3,4,Positive,Positive,Positive,.39635709,.54189491,.48943365,.35563472,.16128984,.33423391,1.1145061,2.4574213,1.1858674,False,False,False,0,1,1,ba,11.4,318538,5585678,1,0,1,0,1,1,1,1,1,1,1,1,.09,.01,.08,1.301,,,,996.24,929.45001,.77144903,.73649502,.64870298,,,,5.8499999,6.6199999,,4.9,5,,2.5480001,2.8440001,2.592864137808441,2.5478001,3.0820999,335,3.3499999,2654,26.540001
5821,pine,apple,pineapple,1,1,1,9,4,5,1,yes,34.358974,18.948717,23.97436,0,5,4,4,4,Positive,Neutral,Positive,.49892625,.16648388,.48943365,.12078747,.27514845,.33423391,4.1306124,1.8132985,1.4927458,False,False,False,1,1,1,ea,12.8,1275983,22413428,1,0,1,0,1,1,1,1,1,1,1,1,.36,.11,.28,2.1173,,,,742.5700000000001,651.65002,.77090597,.80173099,.62468702,5713.3,4663.8,7.1500001,6.3200002,6.6199999,4.94,4.37,5,,2.438,2.7,3.409105437800224,2.5011001,3.0820999,1037,10.37,2654,26.540001
5822,pine,apples,pineapples,1,2,1,10,4,6,1,yes,24.285715,20.75,17.464285,1,5,1,4,0,Positive,Neutral,Positive,.39635709,.16648388,.44988757,.35563472,.27514845,.17630324,1.1145061,1.4405209,2.2481556,False,False,False,0,1,0,ea,12.8,1275983,22413428,1,0,0,0,1,1,1,1,1,0,0,1,.39,0,.13,1.3802,,,,,,,,,,,7.1500001,6.3200002,6.6199999,,4.37,,,,,2.672045383856066,2.5011001,2.6273999,1037,10.37,858,8.5799999
13524,over,appraisal,overappraisal,1,52,1,13,4,9,1,yes,,,,0,129,1,87,1,Positive,Positive,Positive,.39635709,.39635709,.39635709,.35563472,.35563472,.35563472,1.1145061,1.1145061,1.1145061,False,False,False,0,1,1,ra,12.8,463769,7696186,0,0,0,0,1,0,1,1,1,1,1,1,.06,,,,,,,,,.939587,,,,,,,5.0500002,,2.46,3.11,,,,,4.8291998,1.6021,132276,1322.76,,
8869,yard,arm,yardarm,1,8,2,7,4,3,1,yes,34.416668,54.042553,45.553192,0,10,2,6,2,Positive,Positive,Negative,.39635709,.51332027,.29789612,.35563472,.24499795,.5374977,1.1145061,1.6177976,.73741168,False,False,False,1,1,1,da,11.6,291867,9356116,1,1,0,0,1,1,1,1,1,1,1,1,.23,.06,.11,1.0414,9,.090000004,832.666666666667,,,.806894,.62467802,.68433899,,,,5.6999998,5.5300002,3.57,4.82,4.96,,,,2.333226827302685,3.1069,3.5234001,3267,32.669998,9194,91.940002
2756,fire,arm,firearm,1,33,3,7,4,3,1,yes,41.756756,47.351353,26.027027,0,61,2,39,2,Positive,Positive,Negative,.39635709,.4405244,.29789612,.35563472,.3234598,.5374977,1.1145061,1.2253674,.73741168,False,False,False,1,1,1,ea,12.8,1275983,22413428,1,0,1,0,1,1,1,1,1,1,1,1,.11,.19,.06,1.8865,,,,732.25,683.32001,.72363102,.69293702,.77715099,1139.2,246.2,3.95,4.1999998,5.5300002,4.64,4.68,4.96,,4.3870001,2.8329999,3.178324867316942,4.0409999,3.5234001,14104,141.03999,9194,91.940002
8870,yard,arms,yardarms,1,1,2,8,4,4,1,yes,43.375,60.708332,41.333332,1,10,2,6,0,Positive,Positive,Positive,.39635709,.51332027,.40772682,.35563472,.24499795,.39008904,1.1145061,1.6177976,1.0160682,False,False,False,0,1,1,da,11.6,291867,9356116,1,0,0,0,1,1,1,1,1,1,1,1,.34,,,.47710001,,,,,,.87751299,,,,,,5.6999998,,,4.82,4.97,,,,1.768955396864122,3.1069,3.4844,3267,32.669998,11143,111.43
2757,fire,arms,firearms,1,56,3,8,4,4,1,yes,63.586208,41.034481,25.137932,1,61,2,39,0,Neutral,Positive,Positive,.15969947,.4405244,.40772682,.30570093,.3234598,.39008904,.52240425,.49372277,.40939236,False,False,False,0,1,1,ea,12.8,1275983,22413428,1,0,1,0,1,1,1,1,1,1,1,1,.13,.24,.06,2.1931,,,,712.3200000000001,648.21002,.746189,,,1458,405,3.95,4.1999998,,,4.68,4.97,,,,3.484958740498922,4.0409999,3.4844,14104,141.03999,11143,111.43
8233,turn,around,turnaround,1,7,1,10,4,6,1,yes,88.300003,83.599998,81.366669,0,27,2,16,2,Positive,Negative,Positive,.45177722,.14756404,.39484546,.23092689,.50388211,.27250239,1.9563648,.89659309,1.6578835,False,False,False,1,1,1,na,12,333017,3341887,1,0,1,0,1,0,1,1,1,0,0,1,.47,.07,.07,1.415,,,,791.62,676.08002,.58751601,.97637701,1.01684,731.8,799.8,5.5500002,5.3499999,,2.96,3.44,1.96,,4.3130002,3.767,2.706807490115278,4.1939998,4.5749002,21026,210.25999,45286,452.85999
8851,wrap,around,wraparound,1,2,2,10,4,6,1,yes,66.214287,84.035713,83.85714,0,1,2,1,2,Positive,Positive,Positive,.39635709,.47153643,.39484546,.35563472,.18783003,.27250239,1.1145061,2.1101902,1.4545087,False,False,False,1,1,1,pa,12,264440,5191164,1,0,0,0,1,0,1,1,1,0,0,1,.32,.09,.04,.90310001,,,,,,.75119299,.75653201,.86260599,,,,5.5999999,,3.6,4.11,1.96,,,,2.194924129136403,2.9586,4.5749002,645,6.4499998,45286,452.85999
6005,pot,ash,potash,1,22,1,6,3,3,1,yes,34.224998,39.650002,50.474998,0,26,1,17,1,Positive,Neutral,Neutral,.39635709,.31869712,.2304323,.35563472,.32510498,.27032459,1.1145061,1.2191665,1.4662266,False,False,False,1,1,1,ta,12.5,615918,8951365,1,1,1,0,1,1,1,1,1,0,1,1,.13,-.04,-.03,.84509999,75,.75,736.375,786.88,935.71002,.82694501,.85072201,.85442197,,,,5.8099999,,4.21,4.81,4.96,,3.2809999,2.7,2.136932182158717,3.0606999,2.6721001,2100,21,1263,12.63
2470,dumb,ass,dumbass,1,4,1,7,4,3,1,yes,59.541668,91.916664,30.875,0,5,2,3,2,Positive,Negative,Positive,.47735798,.16461095,.51658559,.257054,.703161,.34133863,1.8570338,.67887437,1.398488,True,False,True,0,1,1,ba,11.4,318538,5585678,0,0,0,0,1,1,0,1,1,1,1,1,.48,,,,,,,,,.49779701,.50700903,.58912498,,,,2.53,5.8099999,2.75,2.36,4.67,,,,,3.3794999,4.0623999,752,7.52,320,3.2
4432,jack,ass,jackass,1,6,2,7,4,3,1,yes,44.333332,23.066668,68.23333,0,20,2,12,2,Neutral,Positive,Positive,.36157128,.42539462,.51658559,.17888921,.36409494,.34133863,2.0212023,.9930687,1.0592744,True,False,True,1,1,1,ka,9.210000000000001,116728,202394,1,1,1,0,0,0,1,1,1,1,1,1,.04,-.02,.17,2.5416,10,.1,636.16129032258,699.73,608.89001,.67485797,.71582299,.55687302,2380.7,706.4,4.1599998,,5.8099999,3.66,4.3,4.67,,3.063,3.3870001,3.833413386091041,4.1083002,4.0623999,5965,59.650002,320,3.2
4433,jack,asses,jackasses,1,8,2,9,4,5,1,yes,42.285713,17.178572,43.285713,1,20,1,12,0,Positive,Positive,Positive,.39635709,.42539462,.44049972,.35563472,.36409494,.4115029,1.1145061,1.0886091,.96319389,False,False,True,0,1,0,ka,9.210000000000001,116728,202394,1,0,0,0,0,0,1,1,1,0,0,1,.05,.04,.01,1.5798,,,,,,,,,,,4.1599998,,5.8099999,,4.3,,,,,2.87161773876127,4.1083002,2.7634001,5965,59.650002,59,.58999997
1822,counter,attraction,counterattraction,1,7,1,17,7,10,1,yes,65,60.133335,77.866669,0,5,1,3,1,Positive,Negative,Negative,.39635709,.30790192,.36463356,.35563472,.36803356,.37053096,1.1145061,1.0769591,1.0697004,False,False,False,0,1,1,ra,12.8,463769,7696186,0,0,1,0,1,1,1,1,1,1,1,1,.04,,,,,,,1298.06,998.25,.92682302,,,,,,5.2600002,7,2.36,4.17,2.24,,,,,2.8513,2.5427999,2482,24.82,,
3439,grand,aunt,grandaunt,1,9,1,9,5,4,2,yes,64.833336,48.633335,90.433334,0,29,1,15,1,Positive,Positive,Positive,.39635709,.50471169,.53840935,.35563472,.2139955,.24486309,1.1145061,1.8521749,1.6186886,False,False,False,1,1,1,da,11.6,291867,9356116,0,0,1,0,1,1,1,1,1,1,1,1,.1,,,,,,,1118.67,839,.82893199,.83852398,.641267,,,,6.4699998,6.8800001,3.17,1.67,4.17,,2.2579999,4.3330002,,3.5072,3.4496,5690,56.900002,3068,30.68
3440,grand,aunts,grandaunts,1,14,1,10,5,5,2,yes,,,,1,29,1,15,0,Positive,Positive,Positive,.39635709,.50471169,.47688767,.35563472,.2139955,.40080547,1.1145061,1.8521749,.98890138,False,False,False,0,1,0,da,11.6,291867,9356116,0,0,0,0,1,1,1,1,1,0,0,1,.09,,,,,,,,,,,,,,,6.4699998,6.8800001,,1.67,,,,,,3.5072,1.9031,5690,56.900002,238,2.3800001
1512,chin,aware,chinaware,1,1,1,9,4,5,2,no,10.931034,4.034483,3.4827585,0,0,0,0,0,Positive,Negative,Negative,.39635709,.23490649,.26165998,.35563472,.4936561,.37620655,1.1145061,.80290121,1.0535624,False,False,False,1,1,1,na,12,333017,3341887,1,0,1,0,1,1,1,1,1,1,0,1,.14,.02,.02,.47710001,,,,883.28,839.17999,.89300501,.87775803,.88213599,.9,5.1,,5.23,6.8000002,4.82,4.89,2,,4.3870001,3.355,1.768955396864122,2.8116,3.2598,1611,16.110001,10764,107.64
